Index,Fixture,Date,Promotion,Match type,Event
6420,TAKA Michinoku vs. The Great Sasuke,05/26/2011,New Japan Pro Wrestling,Singles,NJPW Best Of The Super Junior XVIII ~ Bring It On~ - Tag 1
6421,Kota Ibushi vs. Ryusuke Taguchi,05/26/2011,New Japan Pro Wrestling,Singles,NJPW Best Of The Super Junior XVIII ~ Bring It On~ - Tag 1
6422,Davey Richards vs. Prince Devitt,05/26/2011,New Japan Pro Wrestling,Singles,NJPW Best Of The Super Junior XVIII ~ Bring It On~ - Tag 1
6423,Fujita Hayato vs. Koji Kanemoto,05/26/2011,New Japan Pro Wrestling,Singles,NJPW Best Of The Super Junior XVIII ~ Bring It On~ - Tag 1
6424,Davey Richards vs. Hiroshi Tanahashi,05/15/2011,New Japan Pro Wrestling,Singles,NJPW Invasion Tour 2011 ~ Attack On East Coast ~ - Tag 3
6425,MVP vs. Toru Yano,05/15/2011,New Japan Pro Wrestling,Singles,NJPW Invasion Tour 2011 ~ Attack On East Coast ~ - Tag 3
6426,Dan Maff & Satoshi Kojima vs. Giant Bernard & Karl Anderson,05/15/2011,New Japan Pro Wrestling,Tag Team,NJPW Invasion Tour 2011 ~ Attack On East Coast ~ - Tag 3
6427,Homicide & Low Ki vs. Prince Devitt & Ryusuke Taguchi,05/15/2011,New Japan Pro Wrestling,Tag Team,NJPW Invasion Tour 2011 ~ Attack On East Coast ~ - Tag 3
6428,Jushin Thunder Liger vs. Kenny Omega,05/15/2011,New Japan Pro Wrestling,Singles,NJPW Invasion Tour 2011 ~ Attack On East Coast ~ - Tag 3
6429,Low Ki vs. Prince Devitt,05/14/2011,New Japan Pro Wrestling,Singles,NJPW Invasion Tour 2011 ~ Attack On East Coast ~ - Tag 2
6430,Charlie Haas vs. Hiroshi Tanahashi,05/14/2011,New Japan Pro Wrestling,Singles,NJPW Invasion Tour 2011 ~ Attack On East Coast ~ - Tag 2
6431,Satoshi Kojima vs. Togi Makabe,05/03/2011,New Japan Pro Wrestling,Singles,NJPW Wrestling Dontaku 2011
6432,Davey Richards & Rocky Romero vs. Prince Devitt & Ryusuke Taguchi,05/03/2011,New Japan Pro Wrestling,Tag Team,NJPW Wrestling Dontaku 2011
6433,Giant Bernard & Karl Anderson vs. Tetsuya Naito & Yujiro Takahashi,05/03/2011,New Japan Pro Wrestling,Tag Team,NJPW Wrestling Dontaku 2011
6434,Masato Tanaka vs. Yuji Nagata,05/03/2011,New Japan Pro Wrestling,Singles,NJPW Wrestling Dontaku 2011
6435,Hiroshi Tanahashi vs. Shinsuke Nakamura,05/03/2011,New Japan Pro Wrestling,Singles,NJPW Wrestling Dontaku 2011
6436,Hiroshi Tanahashi & Yuji Nagata vs. Masato Tanaka & Shinsuke Nakamura,04/19/2011,New Japan Pro Wrestling,Tag Team,NJPW New Japan Brave 2011 - Tag 2
6437,Kazuhiro Tamura vs. Tsuyoshi Kikuchi,04/08/2011,New Japan Pro Wrestling,Singles,NJPW NEVER.6 ~ Road To The Super Junior 2 Days Tournament ~ - Tag 2
6438,Ken Ohka vs. Tsuyoshi Kikuchi,04/07/2011,New Japan Pro Wrestling,Singles,NJPW NEVER.6 ~ Road To The Super Junior 2 Days Tournament ~ - Tag 1
6439,Hiroshi Tanahashi vs. Yuji Nagata,04/03/2011,New Japan Pro Wrestling,Singles,"NJPW New Dimension ~Pray, Hope, Power~ "
6440,Toru Yano vs. Yuji Nagata,03/20/2011,New Japan Pro Wrestling,Singles,NJPW 39th Anniversary Tour ~ New Japan Cup 2011 ~ - Tag 5
6441,Shinsuke Nakamura vs. Togi Makabe,03/20/2011,New Japan Pro Wrestling,Singles,NJPW 39th Anniversary Tour ~ New Japan Cup 2011 ~ - Tag 5
6442,Shinsuke Nakamura vs. Yuji Nagata,03/20/2011,New Japan Pro Wrestling,Singles,NJPW 39th Anniversary Tour ~ New Japan Cup 2011 ~ - Tag 5
6443,Masato Tanaka vs. Yuji Nagata,03/19/2011,New Japan Pro Wrestling,Singles,NJPW 39th Anniversary Tour ~ New Japan Cup 2011 ~ - Tag 4
6444,Satoshi Kojima vs. Togi Makabe,03/06/2011,New Japan Pro Wrestling,Singles,NJPW 39th Anniversary Tour ~ New Japan Cup 2011 ~ - Tag 1
6445,Hirooki Goto vs. Tetsuya Naito,02/20/2011,New Japan Pro Wrestling,Singles,NJPW The New Beginning - Tag 2
6446,Hiroshi Tanahashi vs. Satoshi Kojima,02/20/2011,New Japan Pro Wrestling,Singles,NJPW The New Beginning - Tag 2
6447,"Giant Bernard, Jushin Thunder Liger & Karl Anderson vs. Koji Kanemoto, Manabu Nakanishi & Strong Man",02/12/2011,New Japan Pro Wrestling,Six Man Tag Team,NJPW Circuit 2011 New Japan ISM - Tag 9
6448,"Giant Bernard, Jushin Thunder Liger & Karl Anderson vs. Koji Kanemoto, Manabu Nakanishi & Strong Man",01/29/2011,New Japan Pro Wrestling,Six Man Tag Team,NJPW Circuit 2011 New Japan ISM - Tag 2
6449,"Giant Bernard, Karl Anderson & Tama Tonga vs. Hiroshi Tanahashi, Manabu Nakanishi & Strong Man",01/26/2011,New Japan Pro Wrestling,Six Man Tag Team,NJPW Circuit 2011 New Japan ISM - Tag 1
6450,Averno vs. Mistico,01/23/2011,New Japan Pro Wrestling,Best Two Out Of Three Falls,NJPW Presents CMLL Fantastica Mania 2011 - Tag 2
6451,Kenny Omega & Kota Ibushi vs. Prince Devitt & Ryusuke Taguchi,01/23/2011,New Japan Pro Wrestling,Tag Team,NJPW Presents CMLL Fantastica Mania 2011 - Tag 2
6452,Jushin Thunder Liger vs. La Sombra,01/22/2011,New Japan Pro Wrestling,Best Two Out Of Three Falls,NJPW Presents CMLL Fantastica Mania 2011 - Tag 1
6453,Maximo vs. Taichi,01/22/2011,New Japan Pro Wrestling,Singles,NJPW Presents CMLL Fantastica Mania 2011 - Tag 1
6454,Mascara Dorada vs. Ryusuke Taguchi,01/22/2011,New Japan Pro Wrestling,Best Two Out Of Three Falls,NJPW Presents CMLL Fantastica Mania 2011 - Tag 1
6455,Atlantis & OKUMURA vs. Giant Bernard & Karl Anderson,01/22/2011,New Japan Pro Wrestling,Tag Team,NJPW Presents CMLL Fantastica Mania 2011 - Tag 1
6456,Dragon Rojo Jr. & Tomohiro Ishii vs. La Mascara & Tiger Mask,01/22/2011,New Japan Pro Wrestling,Tag Team,NJPW Presents CMLL Fantastica Mania 2011 - Tag 1
6457,"Averno, Shinsuke Nakamura & Tetsuya Naito vs. Hiroshi Tanahashi, Mistico & Prince Devitt",01/22/2011,New Japan Pro Wrestling,Six Man Tag Team,NJPW Presents CMLL Fantastica Mania 2011 - Tag 1
6458,Giant Bernard & Karl Anderson vs. James Storm & Robert Roode vs. Manabu Nakanishi & Strong Man,01/04/2011,New Japan Pro Wrestling,Three Way Tag Team,NJPW Wrestle Kingdom V In Tokyo Dome
6459,"Gedo, Jado, Tomohiro Ishii & Yujiro Takahashi vs. Tama Tonga, Tiger Mask, Tomoaki Honma & Wataru Inoue",01/04/2011,New Japan Pro Wrestling,Eight Man Tag Team,NJPW Wrestle Kingdom V In Tokyo Dome
6460,Kota Ibushi vs. Prince Devitt,01/04/2011,New Japan Pro Wrestling,Singles,NJPW Wrestle Kingdom V In Tokyo Dome
6461,Go Shiozaki vs. Shinsuke Nakamura,01/04/2011,New Japan Pro Wrestling,Singles,NJPW Wrestle Kingdom V In Tokyo Dome
6462,Hiroshi Tanahashi vs. Satoshi Kojima,01/04/2011,New Japan Pro Wrestling,Singles,NJPW Wrestle Kingdom V In Tokyo Dome
6463,Masato Tanaka vs. Togi Makabe,01/04/2011,New Japan Pro Wrestling,Singles,NJPW Wrestle Kingdom V In Tokyo Dome
6464,Hector Garza & Jushin Thunder Liger vs. La Sombra & Mascara Dorada,01/04/2011,New Japan Pro Wrestling,Tag Team,NJPW Wrestle Kingdom V In Tokyo Dome
6465,Jeff Hardy vs. Tetsuya Naito,01/04/2011,New Japan Pro Wrestling,Singles,NJPW Wrestle Kingdom V In Tokyo Dome
6466,Rob Van Dam vs. Toru Yano,01/04/2011,New Japan Pro Wrestling,No Disqualification No Count Out,NJPW Wrestle Kingdom V In Tokyo Dome
6467,Kenny Omega & Taichi vs. Koji Kanemoto & Ryusuke Taguchi,01/04/2011,New Japan Pro Wrestling,Tag Team,NJPW Wrestle Kingdom V In Tokyo Dome
6468,Hiroyoshi Tenzan vs. Takashi Iizuka,01/04/2011,New Japan Pro Wrestling,Singles,NJPW Wrestle Kingdom V In Tokyo Dome
6469,Hirooki Goto & Kazuchika Okada vs. Takashi Sugiura & Yoshihiro Takayama,01/04/2011,New Japan Pro Wrestling,Tag Team,NJPW Wrestle Kingdom V In Tokyo Dome
6470,Hiroshi Tanahashi vs. Tetsuya Naito,12/12/2010,New Japan Pro Wrestling,Singles,NJPW Circuit 2010 New Japan Alive - Tag 15
6471,Davey Richards vs. Prince Devitt,12/11/2010,New Japan Pro Wrestling,Singles,NJPW Circuit 2010 New Japan Alive - Tag 14
6472,Satoshi Kojima vs. Shinsuke Nakamura,12/11/2010,New Japan Pro Wrestling,Singles,NJPW Circuit 2010 New Japan Alive - Tag 14
6473,Masato Tanaka & Shinsuke Nakamura vs. Togi Makabe & Tomoaki Honma,12/05/2010,New Japan Pro Wrestling,Tag Team,NJPW Circuit 2010 New Japan Alive - Tag 13
6474,"Hiroshi Tanahashi, Manabu Nakanishi & Togi Makabe vs. Masato Tanaka, Shinsuke Nakamura & Toru Yano",12/02/2010,New Japan Pro Wrestling,Six Man Tag Team,NJPW Circuit 2010 New Japan Alive - Tag 11
6475,"Davey Richards, Gedo & Shinsuke Nakamura vs. Prince Devitt, Ryusuke Taguchi & Togi Makabe",11/28/2010,New Japan Pro Wrestling,Six Man Tag Team,NJPW Circuit 2010 New Japan Alive - Tag 8
6476,"Davey Richards, Tetsuya Naito & Yujiro Takahashi vs. Hiroshi Tanahashi, Prince Devitt & Ryusuke Taguchi",11/27/2010,New Japan Pro Wrestling,Six Man Tag Team,NJPW Circuit 2010 New Japan Alive - Tag 7
6477,"Davey Richards, Shinsuke Nakamura & Tetsuya Naito vs. Prince Devitt, Ryusuke Taguchi & Wataru Inoue",11/19/2010,New Japan Pro Wrestling,Six Man Tag Team,NJPW Circuit 2010 New Japan Alive - Tag 1
6478,Davey Richards & Rocky Romero vs. La Sombra & Mascara Dorada,11/10/2010,New Japan Pro Wrestling,Tag Team,NJPW J Sports Crown ~ Super J Tag League ~ - Tag 2
6479,Masato Tanaka & Tomohiro Ishii vs. Togi Makabe & Tomoaki Honma,11/03/2010,New Japan Pro Wrestling,Tag Team,NJPW Circuit 2010 New Japan Truth ~ G1 Tag League ~ - Tag 9
6480,El Terrible & El Texano Jr. vs. Hiroshi Tanahashi & TAJIRI,11/03/2010,New Japan Pro Wrestling,Tag Team,NJPW Circuit 2010 New Japan Truth ~ G1 Tag League ~ - Tag 9
6481,Manabu Nakanishi & Strong Man vs. Wataru Inoue & Yuji Nagata,10/30/2010,New Japan Pro Wrestling,Tag Team,NJPW Circuit 2010 New Japan Truth ~ G1 Tag League ~ - Tag 5
6482,Daniel Puder & Shinsuke Nakamura vs. Hiroshi Tanahashi & TAJIRI,10/22/2010,New Japan Pro Wrestling,Tag Team,NJPW Circuit 2010 New Japan Truth ~ G1 Tag League ~ - Tag 1
6483,Satoshi Kojima vs. Tetsuya Naito,10/22/2010,New Japan Pro Wrestling,Singles,NJPW Circuit 2010 New Japan Truth ~ G1 Tag League ~ - Tag 1
6484,Hiroshi Tanahashi vs. Tetsuya Naito,10/11/2010,New Japan Pro Wrestling,Singles,NJPW Destruction 2010
6485,Kenny Omega & Kota Ibushi vs. Prince Devitt & Ryusuke Taguchi,10/11/2010,New Japan Pro Wrestling,Tag Team,NJPW Destruction 2010
6486,Atsushi Aoki & Go Shiozaki vs. Koji Kanemoto & Yuji Nagata,10/11/2010,New Japan Pro Wrestling,Tag Team,NJPW Destruction 2010
6487,Giant Bernard & Karl Anderson vs. Wataru Inoue & Yuji Nagata,09/26/2010,New Japan Pro Wrestling,Tag Team,NJPW Circuit 2010 G1 Climax Special - Tag 15
6488,Kenny Omega vs. Prince Devitt,09/03/2010,New Japan Pro Wrestling,Singles,NJPW Circuit 2010 G1 Climax Special - Tag 1: Kotetsu Yamamoto Memorial Show
6489,Hiromu Takahashi vs. Kyosuke Mikami,08/24/2010,New Japan Pro Wrestling,Singles,NJPW NEVER.1
6490,Hirooki Goto vs. Satoshi Kojima,08/15/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 8
6491,Hiroshi Tanahashi vs. Togi Makabe,08/15/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 8
6492,"AKIRA, Riki Choshu & Super Strong Machine vs. Genichiro Tenryu, Tiger Mask & Toshiaki Kawada",08/15/2010,New Japan Pro Wrestling,Six Man Tag Team,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 8
6493,Yuji Nagata vs. Yujiro Takahashi,08/15/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 8
6494,Prince Devitt vs. Toru Yano,08/15/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 8
6495,Hiroshi Tanahashi vs. Satoshi Kojima,08/15/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 8
6496,Go Shiozaki vs. Shinsuke Nakamura,08/15/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 8
6497,Go Shiozaki vs. Hirooki Goto,08/14/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 7
6498,Hiroshi Tanahashi vs. Prince Devitt,08/14/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 7
6499,Satoshi Kojima vs. Shinsuke Nakamura,08/14/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 7
6500,Hiroshi Tanahashi vs. Toru Yano,08/13/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 6
6501,Prince Devitt vs. Tetsuya Naito,08/13/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 6
6502,Hirooki Goto vs. Yuji Nagata,08/13/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 6
6503,Atsushi Aoki & Go Shiozaki vs. Gedo & Shinsuke Nakamura,08/13/2010,New Japan Pro Wrestling,Tag Team,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 6
6504,Karl Anderson vs. Togi Makabe,08/13/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 6
6505,Satoshi Kojima vs. Yuji Nagata,08/12/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 5
6506,Go Shiozaki vs. Yuji Nagata,08/10/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 4
6507,Karl Anderson vs. Tetsuya Naito,08/10/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 4
6508,Hiroshi Tanahashi vs. Manabu Nakanishi,08/10/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 4
6509,Hiroshi Tanahashi vs. Tetsuya Naito,08/08/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 3
6510,Prince Devitt vs. Togi Makabe,08/08/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 3
6511,Go Shiozaki vs. Satoshi Kojima,08/08/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 3
6512,Karl Anderson vs. Prince Devitt,08/07/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 2
6513,Hirooki Goto vs. Shinsuke Nakamura,08/07/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 2
6514,Manabu Nakanishi & TAJIRI vs. Takashi Iizuka & Tetsuya Naito,08/07/2010,New Japan Pro Wrestling,Tag Team,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 2
6515,Shinsuke Nakamura vs. Yuji Nagata,08/06/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 1
6516,Go Shiozaki vs. Yujiro Takahashi,08/06/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 1
6517,Hiroshi Tanahashi vs. Karl Anderson,08/06/2010,New Japan Pro Wrestling,Singles,NJPW G1 Climax XX ~ 20th Anniversary ~ - Tag 1
